cubic_start,cubic_end,crc32_start,crc32_end,edn_start,edn_end,huffbench_start,huffbench_end,minver_start,minver_end,st_start,st_end,ud_start,ud_end,matmult_start,matmult_end,mont64_start,mont64_end,nbody_start,nbody_end,nettle_aes_start,nettle_aes_end,nettle_sha256_start,nettle_sha256_end,primecount_start,primecount_end,sg_start,sg_end,tarfind_start,tarfind_end
12605.312998252, 12607.674452304,12607.723189401, 12611.502865598,12611.551808772, 12621.3942030,12621.51915531, 12624.920305655,12624.969444508, 12626.882896685,12626.930091143, 12627.303673970,12627.350205909, 12633.277397730,12633.323890929, 12638.195260495,12638.241963155, 12641.910117990,12641.956735745, 12642.892943218,12642.940775462, 12647.74084676,12647.122876753, 12651.478683674,12651.526128008, 12657.212899534,12657.260950285, 12664.563119361,12664.611515933, 12666.87714534
13861.190962894, 13863.588418242,13863.637600164, 13867.417936747,13867.466104126, 13874.860564097,13874.910605988, 13878.793555148,13878.841580955, 13880.743152778,13880.790620685, 13881.166113608,13881.212813658, 13886.989946947,13887.34286181, 13891.906176227,13891.967846276, 13895.591202969,13895.638302126, 13895.887586349,13895.935053864, 13900.37109878,13900.85646342, 13904.408478587,13904.455801177, 13910.138889155,13910.194081256, 13917.483700991,13917.533423080, 13919.2386472
15114.805802314, 15117.306940591,15117.354841512, 15121.129243210,15121.177390173, 15128.583960647,15128.632350869, 15132.514923687,15132.563618070, 15134.452158716,15134.500545473, 15134.873345243,15134.919807534, 15140.699644688,15140.748665953, 15145.598312276,15145.645616487, 15149.375749988,15149.421800353, 15149.682825647,15149.730517899, 15153.889704841,15153.937267948, 15158.333035754,15158.379295005, 15164.69188183,15164.117287382, 15171.491974177,15171.542122038, 15173.12752233
16374.490450848, 16376.954351243,16377.1664773, 16380.775591956,16380.822409089, 16388.229125485,16388.276566651, 16392.150247475,16392.198671010, 16394.108737910,16394.156315054, 16394.529515146,16394.574944678, 16400.345528329,16400.391882397, 16405.209276403,16405.255770381, 16409.134310947,16409.181878114, 16409.435506885,16409.483369669, 16413.609337726,16413.657982923, 16418.8332785,16418.57265775, 16423.740903691,16423.801040737, 16431.90263787,16431.139563433, 16432.606662629
17641.356725958, 17643.720788936,17643.785670419, 17647.561421546,17647.609308329, 17655.19925122,17655.69315601, 17658.957956696,17659.7108257, 17660.905320797,17660.952365874, 17661.326389851,17661.372493568, 17667.142644741,17667.189519977, 17672.17910607,17672.63949807, 17675.695644403,17675.742275189, 17675.995221064,17676.43577975, 17680.175221801,17680.222870341, 17684.630649672,17684.691589861, 17690.378015820,17690.425720885, 17697.748665333,17697.796391234, 17699.291429387
18894.775538072, 18897.276039703,18897.325284023, 18901.100750039,18901.148593555, 18908.553200287,18908.600434527, 18912.483914112,18912.531910034, 18914.434832734,18914.498125702, 18914.876672865,18914.922532544, 18920.717163205,18920.763841733, 18925.619275664,18925.666650641, 18929.384335544,18929.431436222, 18929.688643284,18929.736323014, 18933.851003526,18933.899990467, 18938.254891463,18938.301716641, 18944.554262684,18944.601564249, 18952.135655207,18952.183636053, 18953.664179051
20149.841895259, 20152.234047963,20152.283792350, 20156.51513096,20156.99761886, 20163.611376271,20163.659605330, 20167.642391016,20167.690797907, 20169.579124749,20169.626705791, 20169.999626402,20170.47783168, 20175.833813982,20175.882034250, 20181.91561810,20181.138654456, 20184.747918166,20184.795433676, 20185.55590090,20185.103085132, 20189.255385340,20189.302812563, 20193.587945735,20193.635831086, 20199.336609602,20199.384561697, 20206.668769792,20206.719095261, 20208.263065535
21400.907578246, 21403.258550219,21403.306178896, 21407.77577112,21407.124936410, 21414.524850056,21414.572760207, 21422.413282250,21422.460469434, 21424.363714568,21424.409982696, 21424.784762647,21424.831062324, 21430.645748826,21430.693016079, 21465.178390420,21465.225792430, 21469.163235584,21469.211321079, 21469.466132083,21469.514411040, 21481.664452800,21481.713612843, 21486.84390941,21486.132741745, 21491.817494976,21491.865402946, 21499.184822363,21499.234319975, 21500.712168668
22695.967846409, 22698.368502282,22698.416755436, 22702.180110692,22702.228561980, 22709.634365715,22709.681230874, 22713.703331405,22713.751012399, 22715.657108945,22715.704263649, 22716.79908909,22716.126657617, 22721.870480862,22721.917966368, 22726.768573462,22726.815155189, 22730.428040680,22730.475392729, 22730.734235372,22730.780865280, 22734.887377675,22734.935912964, 22739.258403061,22739.305693406, 22745.15599682,22745.72897288, 22753.494398578,22753.542978150, 22755.47881730
23948.94499735, 23950.457231897,23950.506354176, 23954.278035954,23954.324951358, 23961.727541090,23961.774785426, 23965.684207934,23965.732224768, 23967.633177457,23967.680810478, 23968.55053716,23968.101647759, 23973.899181789,23973.945877545, 23978.781204654,23978.827996249, 23982.442062226,23982.488808670, 23982.741427321,23982.787082814, 24000.749761973,24000.797484502, 24005.113977999,24005.161115417, 24010.845477041,24010.893450034, 24018.435592226,24018.483318540, 24019.993882751
25213.897300658, 25216.263780945,25216.313213884, 25220.86884688,25220.134545860, 25227.535080635,25227.583399320, 25231.488957473,25231.537912440, 25233.427815940,25233.489976463, 25233.863871045,25233.910533445, 25239.709332312,25239.756790093, 25244.617820637,25244.664715350, 25248.285651834,25248.332308623, 25248.586590236,25248.633292829, 25252.764796121,25252.812575413, 25257.119193592,25257.166044219, 25262.852979937,25262.899995210, 25270.144182759,25270.191913051, 25271.686718250
26498.448293462, 26500.810355855,26500.858556853, 26504.634496839,26504.682543170, 26512.94652672,26512.141392977, 26516.27886814,26516.77984583, 26517.977203491,26518.25379376, 26518.399988652,26518.446328264, 26524.217607480,26524.263421305, 26529.133685410,26529.180323514, 26532.812513885,26532.858830204, 26533.110169424,26533.157426589, 26537.258175079,26537.307019717, 26541.646996865,26541.693374761, 26547.394042151,26547.441564290, 26554.798645338,26554.846869197, 26560.636396696
27754.79072937, 27756.482969884,27756.530818683, 27760.304160385,27760.351807130, 27767.822504145,27767.870672659, 27771.747294376,27771.794963844, 27773.701331806,27773.747742797, 27774.122349504,27774.168836486, 27779.935373752,27779.981877812, 27784.833987898,27784.879419705, 27788.504410464,27788.551096318, 27788.810272992,27788.857220658, 27792.987055938,27793.35726483, 27797.355110583,27797.402494988, 27803.110291708,27803.158152118, 27810.412819819,27810.460809704, 27811.922532278
